pinotUpdatedTs,orderId,taskId,imageUrl,originalUrl,imageDecision,isHumanFaceDetected,reviewAiCorrect,reviewConfusionMatrix,reviewComments
6/18/2026,2.00015E+14,fae1aa76-32e9-4094-9ab1-39815b47fe0a,http://images.delivery.walmart.com/35689fbf-63d8-41c2-a0ad-d9775c2bb139.jpeg,http://images.delivery.walmart.com/751d40e4-8d10-4c25-a167-2fe28f4c5f01.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,33329b4a-1720-48ad-95f6-3ce4829de9f8,http://images.delivery.walmart.com/e7aa8dbd-dbd3-4bfc-aa82-3da93e678862.jpeg,http://images.delivery.walmart.com/845a6842-4638-4c44-b4c4-a535d3931b0e.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,cdcbaa94-6d45-4b21-9740-c79c39aaf535,http://images.delivery.walmart.com/b03f1aa1-bb90-4135-8835-91f7f5e1b585.jpeg,http://images.delivery.walmart.com/31c77503-64ef-4747-bea9-4b96b4696693.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,c0c747f2-bb17-4e39-8f88-4186d1487638,http://images.delivery.walmart.com/e7139e7a-573b-4a08-9cc6-0bfd469f5b61.jpeg,http://images.delivery.walmart.com/36677381-3267-405c-b475-ce016552b299.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,634e5b4e-6c0f-4d79-9742-daa7904cfc2f,http://images.delivery.walmart.com/9a99f6cd-f95a-4549-8876-26b8f544a174.jpeg,http://images.delivery.walmart.com/bcf85f48-3698-4dd4-8116-2d1b1d19b8ed.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,4655ebce-fd03-4bd6-8643-efc1426087ee,http://images.delivery.walmart.com/f4146327-e304-4b61-8a29-26dbcc0fb1be.jpeg,http://images.delivery.walmart.com/608c48fa-eedd-4cb8-9e83-4078efde54df.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,64e71153-a157-4524-b5dc-9f35829ecf7a,http://images.delivery.walmart.com/dd1cd60a-1e5a-4dda-b63f-0f2a1748b176.jpeg,http://images.delivery.walmart.com/e10bbbb3-9dc0-4ca2-a08d-cf84a105f174.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,35e65f9e-fbff-cd6a-c1d8-4d04350065da,http://images.delivery.walmart.com/e3d28387-c027-4fac-8c3e-d5cfc5c10c98.jpeg,http://images.delivery.walmart.com/ccaf9d27-c349-491a-8a0c-2db682ac9142.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,bbf506c7-f315-14cd-9fbe-e0895e91105a,http://images.delivery.walmart.com/c5baa483-5415-4871-9f0a-b43494666640.jpeg,http://images.delivery.walmart.com/b4a359a0-a441-4d3d-a0d9-4f1d6857e06f.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,b8f3808d-301a-4267-9aed-c375b6846414,http://images.delivery.walmart.com/5f97a92f-1e1f-4c9d-83b7-cff16a51ff6e.jpeg,http://images.delivery.walmart.com/2542301e-0a90-4901-a28b-98b9615bb631.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,c3deb143-bb9e-4932-aa31-3ab1099359a6,http://images.delivery.walmart.com/d6291069-0769-4a4c-a805-8d5a7f7eb785.jpeg,http://images.delivery.walmart.com/0b033df1-b874-4159-9272-582a96033514.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,bca77e1e-24a7-4e24-9d8f-29d7e063e4ab,http://images.delivery.walmart.com/b04350ce-e1d0-4d9b-9a10-b12f0b461127.jpeg,http://images.delivery.walmart.com/a2bf89d3-1171-41e8-8401-14b78344a4e4.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,0c5635fd-cbe3-4363-915b-d5ed70888373,http://images.delivery.walmart.com/b90f4242-d809-4897-9a6a-b28857200dc6.jpeg,http://images.delivery.walmart.com/c81f2ad0-06a9-483d-a93a-d30b7b814a53.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,431e3a41-2af1-4592-b7fb-370edfbad974,http://images.delivery.walmart.com/8b8f5bb6-5a9e-4e82-a449-e544a4ce8b6d.jpeg,http://images.delivery.walmart.com/1d9c3f41-e848-47ba-95b0-c915b40654f1.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,872a8e10-6fd1-4b16-9d6b-24cc10695fba,http://images.delivery.walmart.com/cc415e3d-69fb-468e-9bd8-2a239511351c.jpeg,http://images.delivery.walmart.com/e8eee84e-adc9-43ac-bb31-cceebd13a056.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,dbbcb5ef-5fde-4161-9a84-309ab993b8a1,http://images.delivery.walmart.com/e1cf4ddc-822b-4aef-a5ce-1ae4e3676972.jpeg,http://images.delivery.walmart.com/77e56831-f1b0-45c6-ab41-aace0f5b6b5f.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,e803578e-5e4c-4e87-bb1a-8ea1c5a53234,http://images.delivery.walmart.com/b7aad14c-ae4e-4148-8ee3-af747493c2d9.jpeg,http://images.delivery.walmart.com/aa9f1a06-a07a-45d0-9a6c-4f4582daf2c9.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,3a91b087-638e-0aa4-0645-996af5573e24,http://images.delivery.walmart.com/64e4f772-674b-4e90-b3e5-20f3dfb143bf.jpeg,http://images.delivery.walmart.com/2a05e634-f3d1-4535-b415-019c953695b4.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,052192ff-e0bf-4b67-a567-b5ec5c9ef9fe,http://images.delivery.walmart.com/6d7b92b2-b161-4ec7-9644-16c7fd7b6596.jpeg,http://images.delivery.walmart.com/05631e13-d007-4999-ac40-faa9bb19339f.jpeg,unacceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,73fd6c9f-ad0f-4a2d-82a2-18d237deda57,http://images.delivery.walmart.com/f58f5150-7b1d-4738-ab8b-cb34728d3037.jpeg,http://images.delivery.walmart.com/0650eb8a-22c6-48ba-90aa-559e15f2fe0f.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,47985b94-c993-473c-b6a1-8702ad3cd284,http://images.delivery.walmart.com/d33a915c-4306-4095-97da-f1713e121dfa.jpeg,http://images.delivery.walmart.com/003935bd-d6f8-41b2-b566-46b7821920de.jpeg,acceptable,TRUE,Yes,True Positive,Paper Towel
6/18/2026,2.00015E+14,8241beb1-8198-438d-bd6d-13c7f4416953,http://images.delivery.walmart.com/4ede56d5-d1b6-4abb-ae9d-f64755a71ec6.jpeg,http://images.delivery.walmart.com/06fcd003-2895-4c4b-aa72-0be0094a53ae.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,784f5210-c4e4-45b3-8928-4acb09db9d80,http://images.delivery.walmart.com/67d9af7f-8e0a-43b5-a627-c779aa768137.jpeg,http://images.delivery.walmart.com/515d26f8-c354-4592-a978-fa2dacdd3830.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,68833e77-312f-4c5a-8c12-db8db2831b42,http://images.delivery.walmart.com/5144d357-1e77-453f-bdae-f4e6308e306b.jpeg,http://images.delivery.walmart.com/ade0b5f4-24a8-4113-81ce-e48d340a7cac.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,0c1e84a5-a29b-45fa-9e63-db4e866a34a6,http://images.delivery.walmart.com/1a6e62d5-50e6-40cd-943b-c8f911b92e69.jpeg,http://images.delivery.walmart.com/52588346-146a-44c2-b8bb-3df24ebbcbb4.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,41953327-1bf5-4e64-9bb7-4d5d04246aba,http://images.delivery.walmart.com/c7d35935-7ca6-4335-b588-4c7a336f7110.jpeg,http://images.delivery.walmart.com/a1dc49b8-84be-4893-bbb8-54077c94fef4.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,21d28b4c-caaa-4987-b32d-d15cc337e43c,http://images.delivery.walmart.com/6bb74ce6-253d-422e-8f03-ca0251c779f8.jpeg,http://images.delivery.walmart.com/e66b42bb-6f86-4d76-9d70-aa3b58323b87.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,e43fea7a-029e-4f19-b661-a2987ff8caea,http://images.delivery.walmart.com/ceb5b7fc-69cd-4a35-92bd-fa441d2e7b4c.jpeg,http://images.delivery.walmart.com/a089d45b-a92b-4cdf-bdd5-bea4db410fc3.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,09316368-767b-43ec-9674-5837a7afc46c,http://images.delivery.walmart.com/af16b9db-8dd8-448f-b717-68222a112381.jpeg,http://images.delivery.walmart.com/8e8bda6a-8025-428f-8939-f61e3d901116.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,1c730cee-1da0-496a-b3b6-793f59756660,http://images.delivery.walmart.com/5c368852-1a6a-4586-be84-28979614a837.jpeg,http://images.delivery.walmart.com/9c91a3b5-a39b-4214-b310-c84921ade083.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,a92bce3d-9ce0-4ad6-b445-b8c6ff6c72c1,http://images.delivery.walmart.com/557b9815-d7bf-47a7-ba8e-441c28216a0f.jpeg,http://images.delivery.walmart.com/0f763fa1-ed92-45cd-99ee-e7cdcbfaa8a6.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,df23154f-950e-2fb3-45e2-eb2117240550,http://images.delivery.walmart.com/b4a56b63-5136-4d27-b201-142dc7a431f9.jpeg,http://images.delivery.walmart.com/a114e162-174d-47f4-b343-1414979779d5.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,41412bbf-ef0c-4277-a797-5bbc7c54b45a,http://images.delivery.walmart.com/bf2862c5-37ef-4847-bf32-179bea3447c0.jpeg,http://images.delivery.walmart.com/864b4924-f5e0-4f49-8e0a-fca4d1fb2fde.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,1d1d70b3-cf73-4aa9-b3e6-8c4075b26995,http://images.delivery.walmart.com/6f2bf335-2c7e-40b8-81ed-b29f91454adb.jpeg,http://images.delivery.walmart.com/60a9a1d8-219e-492d-a8ee-48b841d9706b.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,494256f5-5dcc-4766-a167-2e495bdc9a87,http://images.delivery.walmart.com/ac5d2adb-f5be-41a5-ba56-5afb425b2813.jpeg,http://images.delivery.walmart.com/517a0b57-565c-4099-ba79-cc7dd257b7e5.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,3fbf6f38-9117-4284-adfd-d0b2d2a4dddd,http://images.delivery.walmart.com/03a5f092-17db-448e-b52d-495a3ea38218.jpeg,http://images.delivery.walmart.com/88063015-f8b9-44bf-8f0b-27af183a4cbd.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,190f3258-7734-4295-99f0-cb534672b7d1,http://images.delivery.walmart.com/d30dd8e5-6948-4cf3-b117-dc2ef9d9fa71.jpeg,http://images.delivery.walmart.com/788a6935-c4ec-4dd6-8f47-3e5c427071f4.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,6d6deddd-513c-466a-9fc5-aa95e30f5bbf,http://images.delivery.walmart.com/7794179e-c573-4eba-a81d-8324b56e83c6.jpeg,http://images.delivery.walmart.com/3c039f2b-8549-489b-aa26-363fc025a0bf.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,125c0573-bb78-477b-874d-b1438f67ee7c,http://images.delivery.walmart.com/bb331f55-e05a-4a21-8a5d-89b1a8b3c101.jpeg,http://images.delivery.walmart.com/4af41e40-2d47-4c78-aecc-7f96e19597a7.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,ed978a69-43dc-490d-8db0-20fb5f122008,http://images.delivery.walmart.com/d06a8437-b34c-428e-9049-352b008dc6d3.jpeg,http://images.delivery.walmart.com/fbc6eca6-a38c-420e-8104-d6988441e757.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,e65b4dac-a91a-4dd9-8cb0-e4852e7a60fe,http://images.delivery.walmart.com/49eaeded-1b96-46be-ae34-77144fca3760.jpeg,http://images.delivery.walmart.com/4da6cde0-930f-4e51-8eff-d60bd5c01f15.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,3a7cab2e-44e6-4863-bd96-23f5109d3403,http://images.delivery.walmart.com/2d9d3559-42d6-4895-a870-87f0f73be66b.jpeg,http://images.delivery.walmart.com/f0a57528-4838-4d64-a4d4-97dbd568b7e4.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,7d036e62-d95a-4e31-b53e-3ee95c6b33b6,http://images.delivery.walmart.com/72afd5ed-17f9-4a2c-a364-b1a71648c189.jpeg,http://images.delivery.walmart.com/7afaa479-47f1-476f-b03d-8ab464a1ce48.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,f1e6399b-9735-4c9d-95dc-47282d45973d,http://images.delivery.walmart.com/fa672539-3a01-4295-8f8f-87e005003a17.jpeg,http://images.delivery.walmart.com/c5bf5074-47ef-4fe7-a76e-d53ad28793a3.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,bbfb05ac-248e-4743-992f-c4f5c93939cd,http://images.delivery.walmart.com/046a9059-4358-4184-9f94-3af868c1b09d.jpeg,http://images.delivery.walmart.com/12c0137e-e1b2-4cf9-a3f1-09845c54fafb.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,a9d28f36-f85f-11b2-28bd-80283deedf4e,http://images.delivery.walmart.com/8c002259-43b1-48f3-8356-227a94f87d4e.jpeg,http://images.delivery.walmart.com/33908b11-0d1a-4f50-873c-beb0735384cd.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,2aec6154-9080-4b0c-8350-2fd649a5c5d3,http://images.delivery.walmart.com/4a5a8583-7bfb-43a1-82b8-79a0bd27812d.jpeg,http://images.delivery.walmart.com/24316f03-d9b2-4e90-9130-b8348641e11e.jpeg,unacceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,17863b48-a240-47b5-8a81-6727f828cf67,http://images.delivery.walmart.com/71ab3261-9b63-4f62-98a8-36b7eae322d6.jpeg,http://images.delivery.walmart.com/111f53d4-1ab8-45fc-a888-af07c914b087.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,57a529d9-2ed8-4883-bb9a-7afda33dc55a,http://images.delivery.walmart.com/5abc1ac4-be12-4ea8-b05f-3125ef61eb5d.jpeg,http://images.delivery.walmart.com/e1ecaf5a-b6d8-48df-87db-b2c238b30725.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,e9f934ce-8385-40a9-9fed-59a5ba9ad733,http://images.delivery.walmart.com/39638afe-8a0a-4eb5-9a67-fc6914101a4b.jpeg,http://images.delivery.walmart.com/2ff3f2ca-9e47-4258-b2b4-f3c288ee062e.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,d9bcba9f-aa1f-82f6-6629-0cb9c11f0647,http://images.delivery.walmart.com/c1e6632f-e646-4f1a-b594-bf24a77a2352.jpeg,http://images.delivery.walmart.com/71f9d638-d914-4985-b32b-ce66d9e7ff81.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,a6061baa-9eaa-4ac7-9d4b-95a4bdb3f25d,http://images.delivery.walmart.com/78a597ce-18c7-4e15-b7b5-a093bd6b2aca.jpeg,http://images.delivery.walmart.com/613124c3-8877-40d5-8e01-7ae90fc8c026.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,0f4e5654-87f9-4d67-8a56-16f4ba8003a2,http://images.delivery.walmart.com/3161c59e-051c-45d8-bb9c-114b43313ad5.jpeg,http://images.delivery.walmart.com/bfee8c3c-1050-4b2f-83a3-b9850c0710f8.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,f33ed463-6e49-49a1-9bf9-7094123d2abe,http://images.delivery.walmart.com/f2bc3555-3936-4762-a563-222b0baa1937.jpeg,http://images.delivery.walmart.com/251544cc-f3f8-492f-b1f8-6d58559cd1b8.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,895626d1-5831-4d3d-b4a6-423b83153399,http://images.delivery.walmart.com/6cbb4b6e-a3b0-450b-a5ed-9dc3d899ec56.jpeg,http://images.delivery.walmart.com/904cf248-75a1-450b-95fe-27bcdd172c3a.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,36dabf35-db4a-464b-8cec-c6409f7af0ec,http://images.delivery.walmart.com/f23324eb-0d22-4719-bdca-23b08941e747.jpeg,http://images.delivery.walmart.com/71287525-c74b-4cb9-be06-cef41eba82ed.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,6528daf0-b936-48ec-9e48-aeebace39b38,http://images.delivery.walmart.com/86f2d379-d1a1-4450-b256-06514c40d15c.jpeg,http://images.delivery.walmart.com/8f2f3530-7159-4a4a-8edb-8b4cf9127d8c.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,02a979a5-567f-fb50-c391-0ab129902c45,http://images.delivery.walmart.com/593f2b30-21ea-46cf-b500-56c31bdc4633.jpeg,http://images.delivery.walmart.com/7ba926bb-049b-4dac-9f99-5a66a793b823.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,a9eddcd2-f1e1-43b6-a82f-5c54b688b007,http://images.delivery.walmart.com/43328d6a-3929-451f-8607-6732229f53e5.jpeg,http://images.delivery.walmart.com/dc99905c-b711-4b4d-99bb-195f978452b2.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,37da2120-ea34-40bb-91f4-116690d5471e,http://images.delivery.walmart.com/52e61dee-2e3b-4623-a710-2334bda53b30.jpeg,http://images.delivery.walmart.com/1362d767-f6ea-4b44-9990-03470fdcc19f.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,8e0e356f-f0a4-4554-b98f-38381812790a,http://images.delivery.walmart.com/99880541-f69f-4ea1-9789-dac7eca9e2ae.jpeg,http://images.delivery.walmart.com/4bb504d8-480d-4eff-88c1-8da9408ca06f.jpeg,unacceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,e1508660-01a0-4138-bc0d-08703f36bf8a,http://images.delivery.walmart.com/cfeee3bc-35b1-46f0-9153-cc22519611b3.jpeg,http://images.delivery.walmart.com/64c9e684-902f-4440-94cf-b8c083e8c753.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,a9232447-dbee-4a45-a375-38d84252aab5,http://images.delivery.walmart.com/8507b1f2-25c1-4b9d-82fb-516288e0b831.jpeg,http://images.delivery.walmart.com/27c58829-128f-4f17-b8dc-3688380114ed.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,77ab81e6-b6fe-d102-8c10-88a7055d1acc,http://images.delivery.walmart.com/4ceafdb0-dbe5-4481-b1d1-1622e43c4ac9.jpeg,http://images.delivery.walmart.com/6a72c8ed-e9f5-4b53-aaaf-9ae2f319c609.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,82bf98c4-055b-4835-8e29-75b195443727,http://images.delivery.walmart.com/9901302a-472d-42c8-887f-7c9148863462.jpeg,http://images.delivery.walmart.com/abf9dcdf-3090-48ca-a53f-bb5005b0379b.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,3d5561d7-a8b3-4011-867b-35b794683fcd,http://images.delivery.walmart.com/d475ebae-81ad-4ffb-8340-009991d97358.jpeg,http://images.delivery.walmart.com/24d106fa-cc97-4ddb-93eb-339eb22f1167.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,10aa4a35-4363-3af4-7ab4-865d8398c758,http://images.delivery.walmart.com/e22c73b4-c5e2-47c4-b7ff-e3aaa8c58648.jpeg,http://images.delivery.walmart.com/3cda841e-4fbc-423e-80c1-ca51168dee36.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,2fb7adea-fc6d-4981-8220-781149d81ad4,http://images.delivery.walmart.com/610c543a-8dba-4143-85bb-2ece68c3a132.jpeg,http://images.delivery.walmart.com/44e5c2ae-c392-420c-affb-392d9e9a8995.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,3e9b0155-9e10-4276-9deb-56bffb919a32,http://images.delivery.walmart.com/1bb8fc31-408b-4dfd-9cf0-206e80955a0a.jpeg,http://images.delivery.walmart.com/db3bb979-82ff-46fd-b956-48e09576cc87.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,58609334-b742-47c3-8247-a1cfa421bd60,http://images.delivery.walmart.com/efe45d29-412f-4f5d-8cdb-212610188852.jpeg,http://images.delivery.walmart.com/ae3f838f-c00a-4818-a0a3-793951d0cde8.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,815db2b5-1c9c-4c35-a461-178a47f37e13,http://images.delivery.walmart.com/a633252e-1b40-4cef-8745-8c734b477e93.jpeg,http://images.delivery.walmart.com/7005f221-162f-440b-907f-61a140afe9ea.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,f0085cdc-711d-46f1-b504-26165bb0fb67,http://images.delivery.walmart.com/127d5bd6-fb70-4924-926c-97ada9e3e954.jpeg,http://images.delivery.walmart.com/b8760c45-ab52-48d0-a298-0489ff665f1c.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,71d669cd-d393-4bcb-9299-005b73f3e3e0,http://images.delivery.walmart.com/22be4f44-f3e2-4c70-9650-0434095bb876.jpeg,http://images.delivery.walmart.com/88a700c2-9d9a-4435-a01f-d4a14d25b2e7.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,eba85c95-9bd0-4627-8137-5be260bd26e1,http://images.delivery.walmart.com/3fe42124-db3d-4508-9b84-257a51365e24.jpeg,http://images.delivery.walmart.com/b4919f73-4843-4934-9e61-8e15b33e9fa7.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,8650a1e6-fcef-44a8-a6c2-dd7b70867890,http://images.delivery.walmart.com/25452821-26ec-4c2d-8ab2-6877d52e8eb5.jpeg,http://images.delivery.walmart.com/d5b14a77-33b6-4a2e-9df2-3351f0afd61c.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,2608d39d-a02e-43ec-870e-b55b440c18dd,http://images.delivery.walmart.com/f1c6cb28-83b2-4c82-9761-ac61f56a29cf.jpeg,http://images.delivery.walmart.com/ca0f65eb-d390-43aa-b891-5dd3792c6877.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,bbb196f6-22e9-49f7-bd5f-1f2fda6e56ea,http://images.delivery.walmart.com/4df0e90b-4cb7-4080-9a28-6a24ae961414.jpeg,http://images.delivery.walmart.com/ba064fbc-3c8e-4c42-9898-ac17aefaf3f0.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,0cba0b90-b505-4a22-8889-ebe1d5e0de47,http://images.delivery.walmart.com/579762d1-36e8-423e-ac01-228f988aaf08.jpeg,http://images.delivery.walmart.com/7ca19b22-f386-4ad4-9735-62591ae82ce7.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,956cbda3-e463-4a18-8bbb-9de7e7170968,http://images.delivery.walmart.com/960e7276-0947-4acc-b26a-1b6d29af261b.jpeg,http://images.delivery.walmart.com/d3e4abae-cbd6-45b5-923d-b6be9c5d3866.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,e125450b-8cc8-48ab-88ee-a1d2dddb6773,http://images.delivery.walmart.com/0f3697b1-511b-412a-923f-a63db7f114f5.jpeg,http://images.delivery.walmart.com/b66e4faf-569c-4994-b574-9fd31967a732.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,196d350d-159e-4776-9146-861554556111,http://images.delivery.walmart.com/87f781da-df98-43ca-816f-296b0ad65e7f.jpeg,http://images.delivery.walmart.com/33246352-7b87-4890-82bf-8565d4baa38d.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,b5aed27d-dcef-4fab-8cb1-09947130901f,http://images.delivery.walmart.com/20c8117d-23fb-4b01-9e28-8d8988a8bd0c.jpeg,http://images.delivery.walmart.com/d8d078d7-9ceb-48a0-823f-d1d4869c466c.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,eb7faddd-8f71-cc25-b582-33bc99f665e1,http://images.delivery.walmart.com/fd72e7ad-83bc-4f46-b335-1f519930d6f1.jpeg,http://images.delivery.walmart.com/1f12f864-70b5-48e0-b5da-3cbb8c5b84f4.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,31209cd6-42bb-493c-afa9-748dcba396f1,http://images.delivery.walmart.com/9a03f577-a734-4a29-8e75-8612accf4b9e.jpeg,http://images.delivery.walmart.com/18acbc09-5dd7-4791-937b-fe62280734fe.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,344d96d0-0e56-44b0-ba55-ff6d60144244,http://images.delivery.walmart.com/1ae1fa9c-d525-43f4-bc88-b6da462708e6.jpeg,http://images.delivery.walmart.com/57b97c6d-a6c7-4640-b309-9b8be95ecf83.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,756a4db5-ab94-45d0-84ec-24b4595bb28d,http://images.delivery.walmart.com/c9cd4b2f-98b8-4b54-b3b6-19b0dd32be3b.jpeg,http://images.delivery.walmart.com/ee9f43f3-02c1-48c0-9774-9a0790410acf.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,9309bc88-a5dd-47ac-890f-0f2b10efb820,http://images.delivery.walmart.com/f84e1b66-3327-494a-bc32-4314179c6477.jpeg,http://images.delivery.walmart.com/546961b3-d050-4467-a3b9-aaf76710a26d.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,49c2df3e-40fd-47fb-aabe-173f85fa3205,http://images.delivery.walmart.com/ffbaefe6-b542-4e2b-bb58-78536d11816f.jpeg,http://images.delivery.walmart.com/59e3146f-1ae5-48e7-a935-353ac7a4bdea.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,d3726f35-821e-467f-9a8f-1c45769c53a0,http://images.delivery.walmart.com/b2bc7193-4d16-4fc5-9e7f-fe13b722c70c.jpeg,http://images.delivery.walmart.com/d0c751ba-4140-439a-aa6b-f54aa160c1a4.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,74b41cab-a42d-4e4a-bd23-b1baf99e3256,http://images.delivery.walmart.com/f71fab5e-72f6-42f6-8a5c-7f4f9e214651.jpeg,http://images.delivery.walmart.com/daa2aac4-7ead-4959-82da-f093e9cff39f.jpeg,acceptable,TRUE,Yes,True Positive,
